,input1,input2,input3,input4,mean_diff,sem,t_df19,p,sidak_sig
118,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_wm_075,motor-hcp_wm_075,0.24617087365814166,0.04309354550598664,5.71247667760229,1.66157208917627e-05,True
119,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_wm_120,motor-hcp_wm_120,0.2289929414865815,0.044659271639617644,5.127556565061393,5.983994851239269e-05,False
120,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_emotion_075,motor-hcp_emotion_075,-0.045122071852754034,0.024703054555358303,-1.8265786423957304,0.08351798828009296,False
121,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_emotion_120,motor-hcp_emotion_120,-0.03317381489609801,0.038988123396306036,-0.8508697522805391,0.4054377553764549,False
122,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_gambling_001,motor-hcp_gambling_001,-0.0955909280997417,0.021709465204178883,-4.403191290098721,0.0003054940268336459,False
123,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_gambling_010,motor-hcp_gambling_010,-0.10458718768392727,0.018749191952222164,-5.5782237416120495,2.2222462556554987e-05,True
124,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_gambling_025,motor-hcp_gambling_025,-0.07971711407677701,0.024488153492483872,-3.2553338127860285,0.004163503358579536,False
125,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_gambling_050,motor-hcp_gambling_050,-0.049353310047634644,0.024418542189466742,-2.0211407243190727,0.05758307795182304,False
126,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_gambling_075,motor-hcp_gambling_075,-0.035743190699516474,0.01952542522501419,-1.8305973000642033,0.08289240030464967,False
127,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_gambling_120,motor-hcp_gambling_120,-0.01694457327959864,0.01824235249466167,-0.9288589991097473,0.36461334808018975,False
128,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_language_001,motor-hcp_language_001,-0.05206707024434672,0.051681379105700795,-1.0074628646781483,0.3263713268618238,False
129,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_language_010,motor-hcp_language_010,-0.04746996715461645,0.026776862115890615,-1.772797983167923,0.09229537874231329,False
130,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_language_025,motor-hcp_language_025,-0.056724566275603475,0.017589784282209784,-3.2248585523004056,0.004458509433246273,False
131,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_language_050,motor-hcp_language_050,-0.07356386862210401,0.026467202827478293,-2.7794349520656514,0.01194655783351661,False
132,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_language_075,motor-hcp_language_075,-0.10179196493357132,0.02561961686735012,-3.9732040280155765,0.0008145559162652066,False
133,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_language_120,motor-hcp_language_120,-0.12083437680443146,0.025846832168173288,-4.675016884785666,0.00016496948875240004,False
134,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_motor_001,motor-hcp_motor_001,0.024735895371817775,0.03577054934893104,0.6915156692318728,0.49760505141608535,False
135,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_motor_010,motor-hcp_motor_010,-0.09514036835088545,0.021601325884798975,-4.404376326632639,0.0003046718969958446,False
136,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_motor_025,motor-hcp_motor_025,-0.05895100406453526,0.023932591147479778,-2.463210260070109,0.023489260621025205,False
137,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_motor_050,motor-hcp_motor_050,-0.0646197307489524,0.018640308354473008,-3.466666404874466,0.00258347295823947,False
138,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_motor_075,motor-hcp_motor_075,-0.05048366248049645,0.02127793137806993,-2.3725831982204517,0.02837485653846553,False
139,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_motor_120,motor-hcp_motor_120,-0.07672295453723858,0.019653919842985312,-3.903697336214679,0.0009547133439890643,False
140,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_relational_001,motor-hcp_relational_001,-0.09901405160343889,0.01704966749624548,-5.807389007747093,1.3545839046966354e-05,True
141,full-hcp_emotion_050,motor-hcp_emotion_050,full-hcp_relational_010,motor-hcp_relational_010,-0.0435987270935371,0.02222444079946447,-1.9617468662963016,0.06461115425452046,False
