,acc,sample_size,task,learning_scheme,hp_optim
1,0.7241513634730852,10,wm,pretrained,full-hcp
1,0.848062078981481,10,wm,pretrained,full-hcp
1,0.8867150949995675,10,wm,pretrained,full-hcp
2,0.992691962228553,25,wm,pretrained,full-hcp
2,0.7930547126259009,25,wm,pretrained,full-hcp
2,0.758040765426236,25,wm,pretrained,full-hcp
2,0.848062078981481,25,wm,pretrained,full-hcp
2,0.948427838239876,25,wm,pretrained,full-hcp
2,0.9272952180016123,25,wm,pretrained,full-hcp
2,0.8671684240537588,25,wm,pretrained,full-hcp
2,1.015985293814825,25,wm,pretrained,full-hcp
2,0.775397496610753,25,wm,pretrained,full-hcp
2,0.775397496610753,25,wm,pretrained,full-hcp
2,0.9702021999288456,25,wm,pretrained,full-hcp
2,0.8867150949995675,25,wm,pretrained,full-hcp
2,0.9272952180016123,25,wm,pretrained,full-hcp
2,0.848062078981481,25,wm,pretrained,full-hcp
2,0.8671684240537588,25,wm,pretrained,full-hcp
2,0.9702021999288456,25,wm,pretrained,full-hcp
2,1.015985293814825,25,wm,pretrained,full-hcp
2,0.848062078981481,25,wm,pretrained,full-hcp
2,0.8867150949995675,25,wm,pretrained,full-hcp
2,0.8867150949995675,25,wm,pretrained,full-hcp
3,0.992691962228553,50,wm,pretrained,full-hcp
3,1.0401892223693177,50,wm,pretrained,full-hcp
3,0.848062078981481,50,wm,pretrained,full-hcp
3,0.9702021999288456,50,wm,pretrained,full-hcp
3,0.948427838239876,50,wm,pretrained,full-hcp
3,0.992691962228553,50,wm,pretrained,full-hcp
3,0.992691962228553,50,wm,pretrained,full-hcp
3,0.8867150949995675,50,wm,pretrained,full-hcp
3,0.8867150949995675,50,wm,pretrained,full-hcp
3,0.8867150949995675,50,wm,pretrained,full-hcp
3,1.015985293814825,50,wm,pretrained,full-hcp
3,0.9272952180016123,50,wm,pretrained,full-hcp
3,1.015985293814825,50,wm,pretrained,full-hcp
3,0.848062078981481,50,wm,pretrained,full-hcp
3,1.015985293814825,50,wm,pretrained,full-hcp
3,0.948427838239876,50,wm,pretrained,full-hcp
3,0.9067420495521463,50,wm,pretrained,full-hcp
3,0.848062078981481,50,wm,pretrained,full-hcp
3,1.015985293814825,50,wm,pretrained,full-hcp
3,1.015985293814825,50,wm,pretrained,full-hcp
4,0.9272952180016123,75,wm,pretrained,full-hcp
4,0.948427838239876,75,wm,pretrained,full-hcp
4,1.015985293814825,75,wm,pretrained,full-hcp
4,0.9272952180016123,75,wm,pretrained,full-hcp
4,0.992691962228553,75,wm,pretrained,full-hcp
4,0.8867150949995675,75,wm,pretrained,full-hcp
4,0.9702021999288456,75,wm,pretrained,full-hcp
4,0.9702021999288456,75,wm,pretrained,full-hcp
4,1.0654358165107394,75,wm,pretrained,full-hcp
4,1.015985293814825,75,wm,pretrained,full-hcp
4,0.992691962228553,75,wm,pretrained,full-hcp
4,0.992691962228553,75,wm,pretrained,full-hcp
4,0.992691962228553,75,wm,pretrained,full-hcp
4,0.8867150949995675,75,wm,pretrained,full-hcp
4,1.015985293814825,75,wm,pretrained,full-hcp
4,0.9702021999288456,75,wm,pretrained,full-hcp
4,1.0401892223693177,75,wm,pretrained,full-hcp
4,0.9702021999288456,75,wm,pretrained,full-hcp
4,1.1197695149986342,75,wm,pretrained,full-hcp
4,0.948427838239876,75,wm,pretrained,full-hcp
5,1.015985293814825,120,wm,pretrained,full-hcp
5,0.9702021999288456,120,wm,pretrained,full-hcp
5,1.0401892223693177,120,wm,pretrained,full-hcp
5,1.0918912419200864,120,wm,pretrained,full-hcp
5,1.0401892223693177,120,wm,pretrained,full-hcp
5,1.0401892223693177,120,wm,pretrained,full-hcp
5,0.9067420495521463,120,wm,pretrained,full-hcp
5,0.8671684240537588,120,wm,pretrained,full-hcp
5,0.992691962228553,120,wm,pretrained,full-hcp
5,0.948427838239876,120,wm,pretrained,full-hcp
5,1.0401892223693177,120,wm,pretrained,full-hcp
5,1.015985293814825,120,wm,pretrained,full-hcp
5,1.015985293814825,120,wm,pretrained,full-hcp
5,1.015985293814825,120,wm,pretrained,full-hcp
5,1.015985293814825,120,wm,pretrained,full-hcp
5,1.0918912419200864,120,wm,pretrained,full-hcp
5,0.948427838239876,120,wm,pretrained,full-hcp
5,1.0401892223693177,120,wm,pretrained,full-hcp
5,1.0654358165107394,120,wm,pretrained,full-hcp
5,1.015985293814825,120,wm,pretrained,full-hcp
0,0.5527151130967832,1,emotion,scratch,motor-hcp
0,0.5235987755982989,1,emotion,scratch,motor-hcp
0,0.5527151130967832,1,emotion,scratch,motor-hcp
0,0.8110343942875815,1,emotion,scratch,motor-hcp
0,0.5527151130967832,1,emotion,scratch,motor-hcp
0,0.74096470220302,1,emotion,scratch,motor-hcp
0,0.5235987755982989,1,emotion,scratch,motor-hcp
0,0.7075844367253556,1,emotion,scratch,motor-hcp
0,0.74096470220302,1,emotion,scratch,motor-hcp
0,0.49496403171689457,1,emotion,scratch,motor-hcp
0,0.5235987755982989,1,emotion,scratch,motor-hcp
0,0.8110343942875815,1,emotion,scratch,motor-hcp
0,0.6126041480486224,1,emotion,scratch,motor-hcp
0,0.5235987755982989,1,emotion,scratch,motor-hcp
0,0.5527151130967832,1,emotion,scratch,motor-hcp
0,0.5235987755982989,1,emotion,scratch,motor-hcp
0,0.5235987755982989,1,emotion,scratch,motor-hcp
0,0.7075844367253556,1,emotion,scratch,motor-hcp
0,0.6435011087932844,1,emotion,scratch,motor-hcp
0,0.5235987755982989,1,emotion,scratch,motor-hcp
1,1.0654358165107394,10,emotion,scratch,motor-hcp
1,0.9272952180016123,10,emotion,scratch,motor-hcp
1,1.181035593997422,10,emotion,scratch,motor-hcp
1,0.8867150949995675,10,emotion,scratch,motor-hcp
1,1.015985293814825,10,emotion,scratch,motor-hcp
1,1.1197695149986342,10,emotion,scratch,motor-hcp
1,0.8867150949995675,10,emotion,scratch,motor-hcp
1,1.0654358165107394,10,emotion,scratch,motor-hcp
1,0.775397496610753,10,emotion,scratch,motor-hcp
1,1.015985293814825,10,emotion,scratch,motor-hcp
1,1.0654358165107394,10,emotion,scratch,motor-hcp
1,1.015985293814825,10,emotion,scratch,motor-hcp
1,0.6751315329370317,10,emotion,scratch,motor-hcp
1,1.015985293814825,10,emotion,scratch,motor-hcp
1,1.1197695149986342,10,emotion,scratch,motor-hcp
1,0.9272952180016123,10,emotion,scratch,motor-hcp
1,0.8867150949995675,10,emotion,scratch,motor-hcp
1,1.0654358165107394,10,emotion,scratch,motor-hcp
1,0.74096470220302,10,emotion,scratch,motor-hcp
1,1.015985293814825,10,emotion,scratch,motor-hcp
2,1.1197695149986342,25,emotion,scratch,motor-hcp
2,1.253235897503375,25,emotion,scratch,motor-hcp
2,1.0654358165107394,25,emotion,scratch,motor-hcp
2,0.9702021999288456,25,emotion,scratch,motor-hcp
2,1.015985293814825,25,emotion,scratch,motor-hcp
2,1.253235897503375,25,emotion,scratch,motor-hcp
2,1.0654358165107394,25,emotion,scratch,motor-hcp
2,1.181035593997422,25,emotion,scratch,motor-hcp
2,1.1197695149986342,25,emotion,scratch,motor-hcp
2,1.1197695149986342,25,emotion,scratch,motor-hcp
2,1.181035593997422,25,emotion,scratch,motor-hcp
2,1.253235897503375,25,emotion,scratch,motor-hcp
2,0.8867150949995675,25,emotion,scratch,motor-hcp
2,1.0654358165107394,25,emotion,scratch,motor-hcp
2,0.9702021999288456,25,emotion,scratch,motor-hcp
2,1.181035593997422,25,emotion,scratch,motor-hcp
2,1.1197695149986342,25,emotion,scratch,motor-hcp
2,1.0654358165107394,25,emotion,scratch,motor-hcp
2,1.1197695149986342,25,emotion,scratch,motor-hcp
2,1.015985293814825,25,emotion,scratch,motor-hcp
3,1.181035593997422,50,emotion,scratch,motor-hcp
3,1.015985293814825,50,emotion,scratch,motor-hcp
3,1.1197695149986342,50,emotion,scratch,motor-hcp
3,1.0654358165107394,50,emotion,scratch,motor-hcp
3,1.181035593997422,50,emotion,scratch,motor-hcp
3,1.253235897503375,50,emotion,scratch,motor-hcp
3,1.253235897503375,50,emotion,scratch,motor-hcp
3,1.0654358165107394,50,emotion,scratch,motor-hcp
3,1.181035593997422,50,emotion,scratch,motor-hcp
3,1.1197695149986342,50,emotion,scratch,motor-hcp
3,1.253235897503375,50,emotion,scratch,motor-hcp
3,1.181035593997422,50,emotion,scratch,motor-hcp
3,0.9702021999288456,50,emotion,scratch,motor-hcp
3,1.253235897503375,50,emotion,scratch,motor-hcp
3,1.181035593997422,50,emotion,scratch,motor-hcp
3,1.0654358165107394,50,emotion,scratch,motor-hcp
3,1.253235897503375,50,emotion,scratch,motor-hcp
3,1.0654358165107394,50,emotion,scratch,motor-hcp
3,1.1197695149986342,50,emotion,scratch,motor-hcp
3,1.253235897503375,50,emotion,scratch,motor-hcp
4,1.253235897503375,75,emotion,scratch,motor-hcp
4,1.1197695149986342,75,emotion,scratch,motor-hcp
4,1.181035593997422,75,emotion,scratch,motor-hcp
4,1.0654358165107394,75,emotion,scratch,motor-hcp
4,1.253235897503375,75,emotion,scratch,motor-hcp
4,1.181035593997422,75,emotion,scratch,motor-hcp
4,1.253235897503375,75,emotion,scratch,motor-hcp
4,1.253235897503375,75,emotion,scratch,motor-hcp
4,1.0654358165107394,75,emotion,scratch,motor-hcp
4,1.253235897503375,75,emotion,scratch,motor-hcp
4,1.3467210414930773,75,emotion,scratch,motor-hcp
4,1.0654358165107394,75,emotion,scratch,motor-hcp
4,1.0654358165107394,75,emotion,scratch,motor-hcp
4,1.1197695149986342,75,emotion,scratch,motor-hcp
4,1.181035593997422,75,emotion,scratch,motor-hcp
4,1.0654358165107394,75,emotion,scratch,motor-hcp
4,1.253235897503375,75,emotion,scratch,motor-hcp
4,1.181035593997422,75,emotion,scratch,motor-hcp
4,1.1197695149986342,75,emotion,scratch,motor-hcp
4,1.1197695149986342,75,emotion,scratch,motor-hcp
5,1.3467210414930773,120,emotion,scratch,motor-hcp
5,1.3467210414930773,120,emotion,scratch,motor-hcp
5,1.3467210414930773,120,emotion,scratch,motor-hcp
5,1.181035593997422,120,emotion,scratch,motor-hcp
5,1.1197695149986342,120,emotion,scratch,motor-hcp
5,1.1197695149986342,120,emotion,scratch,motor-hcp
5,1.5707963267948966,120,emotion,scratch,motor-hcp
5,1.1197695149986342,120,emotion,scratch,motor-hcp
5,1.181035593997422,120,emotion,scratch,motor-hcp
5,1.1197695149986342,120,emotion,scratch,motor-hcp
5,1.3467210414930773,120,emotion,scratch,motor-hcp
5,1.1197695149986342,120,emotion,scratch,motor-hcp
5,1.3467210414930773,120,emotion,scratch,motor-hcp
5,1.253235897503375,120,emotion,scratch,motor-hcp
5,1.253235897503375,120,emotion,scratch,motor-hcp
5,1.181035593997422,120,emotion,scratch,motor-hcp
5,1.1197695149986342,120,emotion,scratch,motor-hcp
5,1.253235897503375,120,emotion,scratch,motor-hcp
5,1.1197695149986342,120,emotion,scratch,motor-hcp
5,1.3467210414930773,120,emotion,scratch,motor-hcp
0,1.1197695149986342,1,emotion,pretrained,motor-hcp
0,1.181035593997422,1,emotion,pretrained,motor-hcp
0,1.0654358165107394,1,emotion,pretrained,motor-hcp
0,1.1197695149986342,1,emotion,pretrained,motor-hcp
0,0.6435011087932844,1,emotion,pretrained,motor-hcp
0,0.35757110364551026,1,emotion,pretrained,motor-hcp
0,0.775397496610753,1,emotion,pretrained,motor-hcp
0,1.0654358165107394,1,emotion,pretrained,motor-hcp
0,0.8110343942875815,1,emotion,pretrained,motor-hcp
0,0.848062078981481,1,emotion,pretrained,motor-hcp
0,1.181035593997422,1,emotion,pretrained,motor-hcp
0,1.0654358165107394,1,emotion,pretrained,motor-hcp
0,0.848062078981481,1,emotion,pretrained,motor-hcp
0,1.181035593997422,1,emotion,pretrained,motor-hcp
0,0.9272952180016123,1,emotion,pretrained,motor-hcp
0,0.848062078981481,1,emotion,pretrained,motor-hcp
0,1.253235897503375,1,emotion,pretrained,motor-hcp
0,1.0654358165107394,1,emotion,pretrained,motor-hcp
0,1.1197695149986342,1,emotion,pretrained,motor-hcp
0,0.9272952180016123,1,emotion,pretrained,motor-hcp
1,1.181035593997422,10,emotion,pretrained,motor-hcp
1,1.181035593997422,10,emotion,pretrained,motor-hcp
1,1.181035593997422,10,emotion,pretrained,motor-hcp
1,1.0654358165107394,10,emotion,pretrained,motor-hcp
1,1.1197695149986342,10,emotion,pretrained,motor-hcp
1,0.7075844367253556,10,emotion,pretrained,motor-hcp
1,1.1197695149986342,10,emotion,pretrained,motor-hcp
1,1.3467210414930773,10,emotion,pretrained,motor-hcp
1,0.9702021999288456,10,emotion,pretrained,motor-hcp
1,1.181035593997422,10,emotion,pretrained,motor-hcp
1,1.015985293814825,10,emotion,pretrained,motor-hcp
1,1.253235897503375,10,emotion,pretrained,motor-hcp
1,1.0654358165107394,10,emotion,pretrained,motor-hcp
1,1.253235897503375,10,emotion,pretrained,motor-hcp
1,1.181035593997422,10,emotion,pretrained,motor-hcp
1,0.7075844367253556,10,emotion,pretrained,motor-hcp
1,1.1197695149986342,10,emotion,pretrained,motor-hcp
1,1.181035593997422,10,emotion,pretrained,motor-hcp
1,1.181035593997422,10,emotion,pretrained,motor-hcp
1,1.3467210414930773,10,emotion,pretrained,motor-hcp
2,1.5707963267948966,25,emotion,pretrained,motor-hcp
2,1.253235897503375,25,emotion,pretrained,motor-hcp
2,1.5707963267948966,25,emotion,pretrained,motor-hcp
2,1.181035593997422,25,emotion,pretrained,motor-hcp
2,1.3467210414930773,25,emotion,pretrained,motor-hcp
2,1.181035593997422,25,emotion,pretrained,motor-hcp
2,1.253235897503375,25,emotion,pretrained,motor-hcp
2,1.181035593997422,25,emotion,pretrained,motor-hcp
2,1.253235897503375,25,emotion,pretrained,motor-hcp
2,1.181035593997422,25,emotion,pretrained,motor-hcp
2,1.253235897503375,25,emotion,pretrained,motor-hcp
2,1.253235897503375,25,emotion,pretrained,motor-hcp
2,1.1197695149986342,25,emotion,pretrained,motor-hcp
2,1.1197695149986342,25,emotion,pretrained,motor-hcp
2,1.181035593997422,25,emotion,pretrained,motor-hcp
2,1.0654358165107394,25,emotion,pretrained,motor-hcp
2,1.1197695149986342,25,emotion,pretrained,motor-hcp
2,1.181035593997422,25,emotion,pretrained,motor-hcp
2,1.181035593997422,25,emotion,pretrained,motor-hcp
2,1.253235897503375,25,emotion,pretrained,motor-hcp
3,1.181035593997422,50,emotion,pretrained,motor-hcp
3,1.253235897503375,50,emotion,pretrained,motor-hcp
3,1.3467210414930773,50,emotion,pretrained,motor-hcp
3,1.253235897503375,50,emotion,pretrained,motor-hcp
3,1.253235897503375,50,emotion,pretrained,motor-hcp
3,1.253235897503375,50,emotion,pretrained,motor-hcp
